,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre
3216,3216,3758,2205,632231181,BAA Marathon,99851264,0,0.0,70,11,2.5,1.5,4+,9
3217,3217,142,2645,731629156,XFINITY Stream,136228864,0,0.0,14198,722,3.0,4.0,12+,18
3218,3218,5602,5410,1036062958,まぐろ投げ！,23475200,0,0.0,0,0,0.0,0.0,4+,5
3219,3219,2940,4598,991563953,Blyss,163149824,0,0.99,288,11,4.0,4.5,4+,5
3220,3220,4132,5071,1021102353,Superhero Girl Salon: Kids Makeup and Dressup Game,95607808,0,1.99,16,3,4.5,4.5,4+,5
3221,3221,2726,9561,1134176687,PhelpsMoji by Michael Phelps,35904512,0,0.99,98,55,4.5,5.0,4+,18
3222,3222,935,2560,708142626,Jet Car Stunts 2,51465216,0,0.0,1862,9,3.5,4.5,4+,5
3223,3223,1392,7326,1084979604,轩辕剑叁外传之天之痕-正版经典仙侠授权,831783936,0,0.0,0,0,0.0,0.0,12+,5
3224,3224,6921,2749,768160271,航旅纵横PRO-官方航班动态、手机值机、机票,72461312,0,0.99,197,3,4.5,5.0,17+,8
3225,3225,3394,5596,1043269825,Swap Ball - Endless Arcade Bouncer,99272704,0,0.0,113,113,4.0,4.0,4+,5
3226,3226,1177,1195,475966832,同程旅游-中国汽车票自助周边游海外跟团订票,160900096,0,0.0,57,0,4.0,0.0,4+,8
3227,3227,262,5789,1050017714,Zootopia Crime Files: Hidden Object,176801792,0,0.0,853,142,4.5,4.5,4+,5
3228,3228,4446,8971,1120463205,無料アプリ暇つぶしゲーム【BOKEMON】〜トボケモンスターを進化させるで〜,96265216,0,0.0,0,0,0.0,0.0,4+,5
3229,3229,2267,2804,783636913,First Strike 1.3,149073920,0,3.99,1016,3,4.0,4.5,12+,5
3230,3230,2552,3890,946382493,House of Terror VR,485908480,0,0.0,84,0,2.5,0.0,12+,5
3231,3231,6547,2867,802869990,宜搜小说-热门网络书籍看书追更必备神器,39294976,0,0.99,8,0,5.0,0.0,17+,15
3232,3232,4611,1386,502912815,Regal Cinemas,76895232,0,0.0,13257,109,4.5,5.0,4+,18
3233,3233,1335,1408,505365608,WikiCamps Australia,23020544,0,4.99,10,0,4.5,0.0,4+,8
3234,3234,2828,4162,964055562,グルータ / 最新ニュースまとめをグループチャットで！(Grouta),47905792,0,0.0,0,0,0.0,0.0,17+,19
3235,3235,6244,10771,1174468136,Tokyo Wizard,23376896,0,2.99,10,10,4.0,4.0,12+,5
3236,3236,3435,8270,1105246469,心动K歌恋爱季-让我们一起唱歌听歌恋爱吧,312938496,0,0.0,0,0,0.0,0.0,12+,5
3237,3237,6899,1119,466965151,The Sims™ FreePlay,695603200,0,0.0,446880,1832,4.5,4.0,12+,5
3238,3238,5460,5026,1018955135,Little Nugget® - capture pregnancy & baby pics,76221440,0,2.99,4006,18,4.5,4.5,4+,11
3239,3239,6752,8494,1110631870,"果冻星连萌-全球极具诱惑益智游戏,好玩的闯关游戏,2016最新休闲益智游戏",69188608,0,0.99,0,0,0.0,0.0,4+,5
3240,3240,7119,6851,1074321709,バーチャル恵方巻【節分・恵方コンパス・方位】,5177344,0,0.0,0,0,0.0,0.0,4+,21
3241,3241,6968,7113,1079977734,Final Cut: Fame Fatale - A Hidden Object Adventure (Full),890288128,0,6.99,57,1,3.5,2.0,9+,5
3242,3242,3478,4603,991709209,Boyfriend Plus - Brett Jeff and Kai,34203648,0,0.0,126,7,4.0,4.0,17+,5
3243,3243,3155,5871,1052650787,T Air for DVD,14854144,0,24.99,0,0,0.0,0.0,4+,14
3244,3244,450,10704,1172884808,Haunted Rooms: Escape VR Game for Google Cardboard,479346688,0,0.0,60,10,4.5,3.5,12+,5
3245,3245,4542,2172,623193844,Dr. Panda Beauty Salon,154353664,0,2.99,527,17,4.5,4.5,4+,20
3246,3246,1292,6717,1071897944,File New - Photo Editor,153460736,0,0.99,49,37,4.5,4.5,4+,11
3247,3247,6493,522,379937581,Sushi Cat,62373888,0,0.99,8718,381,4.0,4.5,4+,5
3248,3248,2805,8306,1105834924,WordWhizzle Search,83180544,0,0.0,49635,3056,4.5,4.5,4+,5
3249,3249,446,4596,991526007,Down To Lunch,35410944,0,0.0,2535,9,4.0,3.5,12+,17
3250,3250,4696,3499,911793120,1010!,131249152,0,0.0,53496,321,4.5,4.5,4+,5
3251,3251,1025,559,385957032,OPEN Forum,83138560,0,0.0,200,0,3.5,0.0,4+,1
3252,3252,5623,2169,622559167,英熟語ターゲット1000（4訂版）,70040576,0,4.99,0,0,0.0,0.0,4+,20
3253,3253,4275,7578,1089810837,心の美男美女診断,15053824,0,0.0,0,0,0.0,0.0,17+,18
3254,3254,2704,453,369692259,"6play, TV en direct et en replay",94592000,0,0.0,62,0,3.5,0.0,4+,18
3255,3255,3742,2747,767473889,Criminal Case,131917824,0,0.0,63291,1991,4.5,4.5,12+,5
3256,3256,1782,5447,1037830332,Ringtones for iPhone Unlimited.,48986112,0,2.99,313,119,4.0,4.0,4+,16
3257,3257,5533,2311,650276551,Seven - 7 Minute Workout Training Challenge,142803968,0,0.0,6808,9,4.5,4.0,4+,6
3258,3258,1449,2608,721911537,The Occupant,80564224,0,0.99,155,151,4.5,4.5,9+,5
3259,3259,2872,2418,670133026,Clip Video Download Pro.,31154176,0,6.99,530,526,4.0,4.0,17+,11
3260,3260,1878,8322,1106012225,PuppetShow: The Face of Humanity (Full),1267202048,0,6.99,66,33,3.0,4.0,9+,5
3261,3261,1666,6280,1063149922,Xmas Swipe - Christmas Match 3 Puzzle,68613120,0,0.0,469,0,4.5,0.0,4+,5
3262,3262,1987,6893,1075870730,Mathpix - Solve and graph math using pictures,27535360,0,0.0,83,1,3.5,2.0,4+,20
3263,3263,2317,983,445850671,Zaim,118128640,0,0.0,44,0,4.0,0.0,4+,4
3264,3264,1687,11010,1183234072,CTFxCmoji,26077184,0,0.0,39,4,5.0,5.0,9+,17
3265,3265,4551,9384,1130398188,Addictive Pro,43658240,0,19.99,12,1,4.5,5.0,4+,16
3266,3266,2545,4284,972387337,Scrivener,13418496,0,19.99,651,88,4.5,4.0,4+,22
3267,3267,2513,265,335862325,Blower,98942976,0,0.99,861,70,2.0,2.5,4+,18
3268,3268,3138,5959,1055302647,Flip Football - Soccer Manager Strategy Card Game,205762560,0,0.0,31,0,3.5,0.0,4+,5
3269,3269,1018,493,376183339,TED,84056064,0,0.0,5782,149,3.5,3.5,12+,20
3270,3270,2943,9214,1125812643,Roller Coaster Simulator - Draw and Simulate!,156507136,0,0.0,7,5,4.5,4.0,12+,5
3271,3271,6173,965,443646748,"Fitness Buddy+ Gym Workout Exercise, Home Trainer",224675840,0,2.99,10386,58,4.5,4.0,4+,6
3272,3272,1616,3101,863960527,Mucho Party,87665664,0,0.0,307,30,4.5,4.5,4+,5
3273,3273,5193,3909,947824428,Hydra - Amazing Photography,16631808,0,4.99,249,3,3.5,3.5,4+,11
3274,3274,1334,6620,1069786972,Blocky Basketball - Endless Arcade Dunker,101370880,0,0.0,470,284,4.5,4.5,4+,5
3275,3275,5974,7580,1089836344,Live.me – Live Video Chat & Make Friends Nearby,163832832,0,0.0,14724,97,4.5,4.5,17+,17
3276,3276,6917,4493,985082895,Forsaken World Mobile MMORPG,640595968,0,0.0,952,2,4.0,4.0,12+,5
3277,3277,6925,4735,999535933,Donut vs Donut,85999616,0,0.99,16,16,4.5,4.5,4+,5
3278,3278,3982,412,364191819,ABC – Watch Live TV & Stream Full Episodes,85724160,0,0.0,78890,449,3.0,3.5,12+,18
3279,3279,2749,1511,522626820,iTranslate Voice - Speak & Translate in Real Time,56189952,0,6.99,14469,81,4.0,4.0,4+,22
3280,3280,3341,5305,1032432287,HOUND Voice Search & Assistant,63474688,0,0.0,297,23,4.0,4.5,9+,22
3281,3281,1255,886,432274380,知乎,149436416,0,0.0,397,0,3.0,0.0,17+,17
3282,3282,5732,9612,1135372103,Driving Evolution Parking Sim Real Car Driver Test,252726272,0,0.0,76,12,4.5,4.5,4+,5
3283,3283,1110,5628,1044534100,Colored Dots -  by Ukids,231426048,0,0.99,0,0,0.0,0.0,4+,20
3284,3284,1276,5763,1049078653,NFL Gridiron from Panini - Card Collecting-Trading,80755712,0,0.0,257,1,3.5,2.0,12+,9
3285,3285,4988,3794,938571723,Pastel Keyboard Themes Extension - 100+ Cute Color,151986176,0,0.99,120,1,4.0,5.0,4+,14
3286,3286,2553,4904,1011597997,9回裏だけ甲子園,31092736,0,0.0,0,0,0.0,0.0,4+,5
3287,3287,482,6394,1065621093,PE Mods - Custom Keyboard for Minecraft Pocket Edition,11611136,0,2.99,185,185,2.5,2.5,4+,5
3288,3288,3047,10551,1166596707,Fitness Girl - Dance and Play at the Gym,268526592,0,0.0,913,134,4.5,4.5,4+,5
3289,3289,4531,3666,927006017,AdVenture Capitalist,292289536,0,0.0,181359,11269,4.5,5.0,4+,5
3290,3290,5967,10362,1159410526,DurantEmoji by Kevin Durant,71644160,0,0.0,200,9,4.5,4.5,4+,14
3291,3291,1053,9923,1142546565,Smart Baby Shapes FOOD: Fun Jigsaw Puzzles and Learning Games for toddlers & little kids,26571776,0,2.99,3,3,4.5,4.5,4+,5
3292,3292,6879,6510,1067903136,Splash,121606144,0,0.0,1631,1631,4.5,4.5,4+,5
3293,3293,6718,9043,1121971067,Archery King,133175296,0,0.0,8905,473,4.5,4.5,4+,5
3294,3294,2047,2179,625257520,Hearthstone,2405958656,0,0.0,34694,50,4.0,4.0,12+,5
3295,3295,4481,7816,1094578154,成金電鉄-超ハマる放置系ゲーム,472088576,0,0.0,0,0,0.0,0.0,9+,5
3296,3296,4938,847,426097375,QQ浏览器HD-极速搜索浏览器,82982912,0,0.0,936,4,4.0,4.0,17+,14
3297,3297,5361,5321,1033076651,TALES OF LINK,111104000,0,0.0,229,13,4.0,4.5,4+,5
3298,3298,6645,9361,1129690785,Arthur's Adventures-Road of Glory:Pocket Edition,140864512,0,0.99,18,1,5.0,3.0,9+,5
3299,3299,2190,3815,940397955,The Snowman & The Snowdog Game,105910272,0,1.99,3,3,5.0,5.0,4+,5
3300,3300,5544,123,307741537,LEDit – The LED Banner App,17145856,0,1.99,2021,147,4.5,4.5,4+,14
3301,3301,102,1978,585880277,Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn,56923703,0,1.99,150,120,4.0,4.0,4+,5
3302,3302,5113,1789,561521557,Agricola,349272064,0,6.99,1107,27,4.0,4.5,12+,5
3303,3303,3890,6666,1070854722,Be-be-bears!,480781312,0,2.99,0,0,0.0,0.0,4+,5
3304,3304,241,10183,1151831172,Twin Moons Society™: Hidden Mystery,83590144,0,0.0,6219,1510,4.0,4.5,4+,5
3305,3305,2982,6287,1063194066,Ultimate Bird Simulator,151135232,0,0.99,254,254,4.0,4.0,12+,5
3306,3306,2425,5066,1020818294,ColorArt: Coloring Book For Adults,90105856,0,0.0,15797,239,4.5,4.5,4+,18
3307,3307,801,1387,503090249,RecordOrders,61618176,0,1.99,41,0,4.0,0.0,4+,1
3308,3308,1066,5208,1028179601,Teenage Mutant Ninja Turtles: Battle Match Game,134537216,0,1.99,70,27,4.0,3.5,9+,5
3309,3309,1922,8805,1116622769,坦克新纪元——经典红警狂热回归,53628928,0,0.0,0,0,0.0,0.0,4+,5
3310,3310,5187,2971,833951143,FTL: Faster Than Light,179816448,0,9.99,3832,21,4.5,5.0,9+,5
3311,3311,6368,2237,636485814,"Thunderspace 5k ~ Focus, Sleep, Relax, Meditate in a thunderstorm with rain and nature sounds",119598080,0,2.99,1690,112,4.5,4.5,9+,6
3312,3312,238,960,443324720,TOEIC®テスト文法640問1,10928128,0,2.99,0,0,0.0,0.0,4+,20
3313,3313,6048,9257,1126845799,Mini Synthesizer,49390592,0,4.99,26,6,4.5,4.5,4+,16
3314,3314,5118,1710,550252401,Pac-12 Now,71500800,0,0.0,1221,6,3.0,3.0,4+,9
3315,3315,4395,6875,1075497162,GeoBots VR,224098304,0,0.99,13,5,4.0,3.5,4+,5
3316,3316,2068,7912,1096756212,もじさがし,23536640,0,0.0,0,0,0.0,0.0,4+,5
3317,3317,3912,109,306257910,HomeBudget with Sync,17485824,0,4.99,3042,6,3.5,4.0,4+,4
3318,3318,404,1760,556382158,Pacific Fleet,92250112,0,5.99,806,461,4.0,4.5,12+,5
3319,3319,4868,4896,1011193872,Splash Pop,291697664,0,0.0,63,0,4.0,0.0,12+,5
3320,3320,2026,5115,1022729100,アイドルの姫　-わたしの青春マテリアル-,105643008,0,0.0,0,0,0.0,0.0,4+,5
3321,3321,3411,10102,1148524123,Uber优步中国,51692544,0,0.0,2,2,1.0,1.0,4+,8
3322,3322,5626,2607,721639879,Trial Xtreme 4,936401920,0,0.0,3403,2,4.0,3.0,4+,5
3323,3323,434,590,389784247,Vernier Video Physics,40472576,0,4.99,76,2,4.0,1.0,4+,20
3324,3324,5923,418,364502063,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",62978048,0,9.99,7033,119,4.0,4.5,4+,1
3325,3325,4525,878,431023686,美丽说-潮流穿搭快人一步,143117312,0,0.0,1026,0,4.5,0.0,17+,3
3326,3326,6122,4901,1011479119,Dr. Seuss's ABC - Read & Learn - Dr. Seuss,40559616,0,1.99,82,82,4.5,4.5,4+,15
3327,3327,4784,3056,852801667,Looney Tunes Dash!,179526656,0,0.0,25806,43,4.5,4.0,9+,5
3328,3328,6892,1265,482728980,BookShout: Read eBooks & Track Your Reading Goals,106071040,0,0.0,879,22,4.0,3.5,12+,15
3329,3329,5764,263,335709058,Stylebook,44135424,0,3.99,1729,599,4.0,4.5,17+,13
3330,3330,4408,7948,1097482356,Basketball Free Throw,111248384,0,0.0,24,19,4.0,4.5,4+,5
3331,3331,3524,4412,979713827,DragonVale World,117929984,0,0.0,6379,46,4.5,4.5,4+,5
3332,3332,6785,6630,1069840000,Magic Trick #6,31361024,0,6.99,16,16,3.5,3.5,4+,18
3333,3333,7019,3357,898346723,Color Keyboard Maker - Custom Themes & Emoji,121268224,0,1.99,222,14,3.5,3.5,4+,14
3334,3334,7086,190,320650307,Harvest - Select the Best Produce,18165760,0,1.99,299,28,4.0,4.5,4+,12
3335,3335,7157,6304,1063780668,Ridge Runner,56753152,0,0.0,111,43,4.0,4.5,9+,5
3336,3336,3557,8190,1103209451,Eklips,27561984,0,1.99,54,16,4.5,4.0,4+,5
3337,3337,3133,5354,1034310786,Mad City Crime,250993664,0,0.0,793,457,3.0,3.5,12+,5
3338,3338,2386,5669,1046195811,BO3 Ultimate Utility™ for Call of Duty Black Ops 3,47296512,0,4.99,127,12,3.5,4.5,12+,5
3339,3339,1792,408,364017607,ArtStudio for iPad - Draw Sketch and Paint,34310144,0,4.99,8542,543,4.5,5.0,4+,11
3340,3340,2042,10530,1165352759,脱出ゲーム 学校の七不思議 -恐怖からの脱出-,185636864,0,0.0,0,0,0.0,0.0,12+,5
3341,3341,6548,289,338137227,"Walmart: Free 2-Day Shipping,* Easy Store Shopping",146507776,0,0.0,70286,51,3.0,4.0,4+,3
3342,3342,1174,8965,1120072154,Athlete Shave Salon Games,62823424,0,0.0,3815,5,4.0,1.0,9+,5
3343,3343,1536,422,364733950,National Geographic World Atlas,66138112,0,1.99,4255,209,4.0,2.0,4+,7
3344,3344,4279,2125,609524351,실시간 날씨,5292032,0,0.0,12,0,3.5,0.0,4+,0
3345,3345,6555,10249,1154766826,蒼の彼方のフォーリズム‐ETERNAL SKY-,433170432,0,0.0,0,0,0.0,0.0,12+,5
3346,3346,2595,7975,1098041500,First Year Demons,68433920,0,1.99,9,9,2.0,2.0,9+,5
3347,3347,3856,10040,1146792601,森林舞会-3d画面刺激的娱乐城游戏,87440384,0,0.0,0,0,0.0,0.0,17+,5
3348,3348,6753,5339,1033685038,Myths of the World: Black Rose - A Hidden Object Adventure (Full),796377088,0,2.99,20,20,4.0,4.0,9+,5
3349,3349,4322,3940,949870726,Gear.Club - True Racing,2386132992,0,0.0,2793,71,4.5,4.5,4+,5
3350,3350,1719,125,307906541,Fandango Movies - Times + Tickets,81924096,0,0.0,291787,589,4.0,5.0,4+,18
3351,3351,1037,7194,1081404850,Car Factory Parking Simulator a Real Garage Repair Shop Racing Game,221317120,0,0.0,253,209,4.0,4.0,4+,5
3352,3352,3794,6951,1076834881,Jewel Mania: Valentine's,134692864,0,0.0,135,135,4.0,4.0,4+,5
3353,3353,1294,1257,482158461,French Belote,42018816,0,2.99,39,0,4.5,0.0,4+,5
3354,3354,1073,5262,1030804846,Churchill Solitaire - World War Card Game,153385984,0,0.0,13241,212,4.5,4.5,12+,5
3355,3355,721,10882,1178261698,东方头条（探索版）订阅分享感兴趣的新闻和搞笑视频,50258944,0,0.0,0,0,0.0,0.0,17+,15
3356,3356,4078,380,357577420,"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",21771264,0,1.99,1995,148,4.5,4.5,12+,11
3357,3357,3818,4863,1009134067,Bullet Force,501043200,0,0.0,9289,1037,4.5,4.5,17+,5
3358,3358,1185,5389,1035361376,Outback,73947136,0,0.0,805,191,4.5,4.5,12+,12
3359,3359,2566,1936,581463445,Lep's World 3 Plus - the super best platformer games,70962176,0,0.99,4678,205,4.5,4.0,4+,5
3360,3360,2392,6835,1073959479,Galaga Wars,230596608,0,0.0,2129,53,4.5,4.0,4+,5
3361,3361,6807,8821,1116910957,Agatha Christie - The ABC Murders (FULL),1104092160,0,6.99,80,80,4.0,4.0,12+,5
3362,3362,365,5516,1040083067,Last Empire – War Z: Zombie Strategy Game,149037056,0,0.0,3323,0,4.0,0.0,12+,5
3363,3363,5354,1651,543032054,WiFi Map Pro - Scan & Get Passwords for free Wi-Fi,87569408,0,4.99,1155,10,4.0,5.0,4+,8
3364,3364,299,1889,575119311,FINAL FANTASY IV,537749504,0,14.99,4558,225,4.5,4.5,9+,5
3365,3365,629,8996,1121157685,Buffalo Slots - Royal Casino Fun Slot Machines!,81576960,0,0.0,3153,0,5.0,0.0,12+,5
3366,3366,3297,7143,1080544164,烈焰王座-称霸魔法帝国的策略游戏,74121216,0,0.0,0,0,0.0,0.0,9+,5
3367,3367,668,95,303058767,MASH,41691136,0,1.99,4913,1,4.0,4.0,9+,5
3368,3368,3905,8468,1109668092,脱出ゲーム　大正ロマン　女記者脱出譚,145041408,0,0.0,0,0,0.0,0.0,4+,5
3369,3369,4581,805,419261235,Bitauto Autoprice,79730688,0,0.0,157,0,5.0,0.0,17+,14
3370,3370,6599,1254,481914139,Yahoo!防災速報 - 地震や豪雨など災害情報をいち早く通知,36961280,0,0.0,0,0,0.0,0.0,4+,0
3371,3371,245,1150,470412139,Sleepy Hollow: Mystery Legends HD (Full),375949016,0,4.99,168,168,4.0,4.0,9+,5
3372,3372,1026,9525,1133241575,The Secret Order: The Buried Kingdom HD (Full),1258856448,0,6.99,63,63,4.5,4.5,9+,5
3373,3373,4328,6701,1071516797,"DSLR Lens Kit ,RAW files and Dual-lens supported",2689024,0,1.99,1,1,4.0,4.0,4+,11
3374,3374,3665,2186,626469977,MLB.com Home Run Derby 17,232590336,0,0.0,100035,195,4.5,3.5,4+,5
3375,3375,4807,2104,604376012,Little Inferno,48181248,0,2.99,418,52,4.0,4.5,12+,5
3376,3376,468,10273,1156110079,Toca Life: Stable,267330560,0,2.99,732,156,4.5,4.5,4+,20
3377,3377,2802,6147,1060017016,Beyondium,86637568,0,1.99,66,23,3.5,4.0,4+,5
3378,3378,6523,10193,1152533846,Despicable Bear - Top Beat Action Game,218849280,0,0.0,8872,728,5.0,4.5,17+,5
3379,3379,5937,9223,1126166674,Robbiemoji by Robbie Williams,10221568,0,1.99,0,0,0.0,0.0,12+,18
3380,3380,4622,5635,1044733380,Nevertales: Legends - A Hidden Object Adventure (Full),774814720,0,6.99,75,52,4.5,4.5,9+,5
3381,3381,6717,2177,624653112,Where's My Mickey?,130893824,0,1.99,2846,89,4.0,2.5,9+,5
3382,3382,4606,2760,770177884,Microtrip,32567296,0,0.0,1551,797,4.5,4.5,4+,5
3383,3383,4412,9591,1134895689,Phoenix II,104267776,0,0.0,1321,6,4.5,4.0,4+,5
3384,3384,6663,4861,1008719508,Shadow Bug,246233088,0,3.99,978,934,4.5,4.5,12+,5
3385,3385,1979,8153,1102364578,Fit 私人健身教练-超有效的健康运动减肥软件,119980032,0,0.0,0,0,0.0,0.0,4+,6
3386,3386,3830,7594,1090320498,Thomas & Friends™: Read & Play,83994624,0,0.0,30,2,4.0,1.0,4+,18
3387,3387,5881,649,397533889,Black Friday 2017 Ads App - BlackFriday.fm,23296000,0,0.0,8221,0,4.5,0.0,4+,3
3388,3388,3531,7136,1080465588,The Curio Society: Eclipse over Mesina HD - A Hidden Object Mystery (Full),1543919616,0,6.99,71,71,4.0,4.0,9+,5
3389,3389,3989,1675,545993260,Weather & Radar,94449664,0,0.0,37,2,4.0,3.5,4+,0
3390,3390,3778,4046,955957721,Storm Radar,93304832,0,0.0,22792,1563,4.5,3.5,4+,0
3391,3391,2631,4859,1008623359,多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,82006016,0,0.0,0,0,0.0,0.0,17+,5
3392,3392,3149,10196,1152607698,Sticklings,155706368,0,0.0,79,71,4.0,4.0,4+,5
3393,3393,3404,6270,1062825798,Flail Rider,204178432,0,0.0,179,179,4.0,4.0,4+,5
3394,3394,7041,636,395680819,AVPlayer,39790592,0,2.99,853,11,4.0,5.0,17+,18
3395,3395,6255,1284,486645049,Calculator‰,16766976,0,0.0,36879,12021,4.5,4.5,4+,14
3396,3396,5127,21,285005463,Crash Bandicoot Nitro Kart 3D,10735026,0,2.99,31456,4178,4.0,3.5,4+,5
3397,3397,5114,4135,962397288,Exit Zone,16692224,0,0.0,875,12,4.0,4.5,4+,5
3398,3398,197,1707,550058952,I see! Math1,96665600,0,4.99,0,0,0.0,0.0,4+,20
3399,3399,3302,8540,1111665247,Ketchapp Basketball,72118272,0,0.0,5833,1862,4.5,4.5,4+,5
3400,3400,7024,11060,1186384912,Demolition Derby Virtual Reality (VR) Racing,168774656,0,0.0,18,18,4.0,4.0,12+,5
3401,3401,4134,4467,983099308,Cell Surgeon - A Unique 3D Match 4 Strategy Game!,252099584,0,0.99,14,11,4.5,4.5,12+,5
3402,3402,509,864,429610587,iFunny :),66599936,0,0.0,98344,877,3.5,4.5,17+,18
3403,3403,743,372,355940964,TeachMe: 1st Grade,90241024,0,1.99,762,5,4.0,5.0,4+,20
3404,3404,5439,3148,872461032,最後の英単語学習！マジタン,80379904,0,0.99,0,0,0.0,0.0,4+,20
3405,3405,1734,4072,958604518,Lumino City,2441955328,0,4.99,6097,190,4.5,5.0,4+,5
3406,3406,3756,1365,497936366,Catapult King,210625536,0,0.99,12799,95,4.5,4.0,9+,5
3407,3407,6608,863,429047995,Pinterest,74778624,0,0.0,1061624,1814,4.5,4.0,12+,17
3408,3408,4752,402,363486802,Star Walk HD - Night Sky Map,150221824,0,4.99,6503,60,4.5,5.0,4+,20
3409,3409,357,189,320636131,FACEinHOLE®,12818432,0,0.99,4016,1,4.0,5.0,12+,11
3410,3410,4802,6128,1059665257,MLB 9 Innings 17,657721344,0,0.0,3120,147,4.0,3.0,4+,5
3411,3411,3588,3346,897062509,Memorado Brain Training for Memory & Mindfulness,149256192,0,0.0,2067,108,5.0,5.0,4+,20
3412,3412,1691,2973,834246564,Hairy Face Salon - Messy Shave Makeover,78550016,0,0.0,416,4,2.5,3.0,4+,5
3413,3413,2873,5275,1031391869,Reelgood - TV Guide for Streaming,74444800,0,0.0,125,6,4.5,4.0,4+,18
3414,3414,151,1933,580765736,Megapolis,136165376,0,0.0,28902,92,4.5,4.5,4+,5
3415,3415,5593,3970,951350964,Bachify,98627584,0,1.99,88,50,3.5,3.5,12+,11
3416,3416,2013,2862,797818385,Repost It! for Instagram Pro - Video Photo Whiz,54003712,0,2.99,745,98,4.0,4.5,4+,17
3417,3417,2249,9722,1137591249,Cannon Flight,547368960,0,0.99,0,0,0.0,0.0,4+,5
3418,3418,2852,972,444553167,ADP Mobile Solutions,53805056,0,0.0,8324,306,4.0,3.0,4+,1
3419,3419,6434,5062,1020587577,League of Stickmen VIP Edition,192278528,0,1.99,391,15,4.5,4.5,9+,5
3420,3420,4431,483,373903654,WIRED Magazine,23879680,0,0.0,12074,43,2.5,1.5,17+,19
3421,3421,959,5022,1018725005,激ムズ！ねこじゃんぷ２,49191936,0,0.0,1,1,5.0,5.0,9+,5
3422,3422,1184,2070,597855590,Real Basketball,70336512,0,0.0,198050,94315,4.5,4.5,4+,5
3423,3423,5501,4341,976063866,Weaphones Antiques: Firearms Simulator,39276544,0,1.99,116,116,4.5,4.5,12+,5
3424,3424,4912,9690,1137040079,CHiP - Your New Best Friend,82624512,0,0.0,172,3,4.5,3.5,4+,18
3425,3425,1139,2322,652077009,Toca Builders,87713792,0,2.99,5102,114,4.5,4.0,4+,20
3426,3426,3430,3912,948090890,MoonCatcher,8497152,0,0.99,0,0,0.0,0.0,4+,11
3427,3427,7185,4304,973324681,Hallmark eCards,46342144,0,0.0,520,8,4.0,2.0,4+,13
3428,3428,6939,5357,1034420003,Egg!,323473408,0,0.0,33407,5946,4.5,4.5,4+,5
3429,3429,4708,4624,992762663,百度钱包-金融信贷和理财投资优选,43722752,0,0.0,5,0,2.5,0.0,17+,13
3430,3430,3263,1732,553918524,Ugly,47773530,0,0.0,224,224,4.0,4.0,4+,18
3431,3431,5270,4962,1015000630,Tank Battle: Blitzkrieg,217393152,0,1.99,19,1,3.5,5.0,12+,5
3432,3432,5088,3932,949281035,You Stupid,24551424,0,0.0,2018,106,4.0,3.0,4+,5
3433,3433,2369,2707,749113886,Calculator Pro for iPad - Scientific Calculator,68042752,0,2.99,6645,629,4.5,4.5,4+,14
3434,3434,775,1709,550221096,STARZ,110111744,0,0.0,8971,267,3.5,4.5,17+,18
3435,3435,2293,457,369849199,My Virtual Girlfriend - Deluxe Dating Sim,144180224,0,0.99,2609,9,3.5,4.5,17+,5
3436,3436,3641,1411,505829994,笑ったら負け,3700736,0,0.0,0,0,0.0,0.0,4+,15
3437,3437,3634,6987,1077565500,Dream City: Metropolis,162561024,0,0.0,2181,198,4.0,4.0,4+,5
3438,3438,5258,4978,1016279124,360 Degree,332068864,0,0.0,1460,7,4.5,4.5,4+,5
3439,3439,5039,5860,1052113323,にゃんちゅう,80548864,0,0.0,0,0,0.0,0.0,9+,5
3440,3440,5283,3962,950902520,Polaroid Print App - ZIP,85582848,0,0.0,631,44,1.5,1.5,4+,11
3441,3441,2173,544,382617920,Viber Messenger – Text & Call,129657856,0,0.0,164249,206,4.5,4.5,4+,17
3442,3442,3864,8785,1116541279,これやったことない人いる？,12624896,0,0.0,0,0,0.0,0.0,4+,5
3443,3443,5870,10884,1178433845,新超级群英传OL-单机党必玩的三国群英手游,246023168,0,0.99,1,1,4.0,4.0,9+,5
3444,3444,5863,8180,1102943846,JIFFMOJI,30017536,0,1.99,148,1,4.5,1.0,4+,18
3445,3445,364,7656,1091487691,陌爱-最in全民交友神器！同城寂陌陌生帅哥美女视频聊天约会平台,30503936,0,0.0,0,0,0.0,0.0,17+,13
3446,3446,1101,703,405548206,Lobi,38540288,0,0.0,36,0,4.0,0.0,17+,17
3447,3447,337,7740,1093180069,Civil War: 1861,203193344,0,1.99,6,6,5.0,5.0,12+,5
3448,3448,2577,4000,952877179,VR Roller Coaster,169523200,0,0.0,107,102,3.5,3.5,4+,5
3449,3449,1860,1700,548946769,Stick Texting Emoji Emoticons Killer,90030080,0,1.99,321,13,3.0,2.5,9+,14
